"GCM","scenario","proj.year","BAFAun","BAFAunp","BGdh_OR","BGdw_OR","BGdw_WA","BGmk_MT","BGmk_NV","BGmm_MT","BGmw_OR","BGmw_WA","BGwm_WA","BGxh_WA","BGxh1","BGxh2","BGxh3","BGxw1","BGxw2","BGxx_WY","BSJPap","BSJPku","BSJPpa","BWBScmC","BWBScmE","BWBScmNW","BWBScmW","BWBSdk","BWBSdmN","BWBSdmS","BWBSlbE","BWBSlbN","BWBSlbW","BWBSlf","BWBSmk","BWBSmw","BWBSnm","BWBSpp","BWBSub","BWBSuf","BWBSwk1","BWBSwk2","BWBSwk3","CCHun_CA","CDFmm","CDFmm_OR","CDFmm_WA","CDFxm_CA","CMAun","CMAun_CA","CMAun_OR","CMAun_WA","CMAunp","CMXdm_OR","CMXwm_OR","CMXxm_CA","CRFdh_CA","CVGdm_CA","CWFds_CA","CWFmm_OR","CWFwm_OR","CWHdm","CWHdm_OR","CWHdm_WA","CWHds_WA","CWHds1","CWHds2","CWHmh_OR","CWHmm1","CWHmm2","CWHms_OR","CWHms_WA","CWHms1","CWHms2","CWHvh_WA","CWHvh1","CWHvh2","CWHvh3","CWHvm_OR","CWHvm_WA","CWHvm1","CWHvm2","CWHwh_WA","CWHwh1","CWHwh2","CWHwm","CWHws1","CWHws2","CWHxm_OR","CWHxm_WA","CWHxm1","CWHxm2","ESSFabC","ESSFabN","ESSFabS","ESSFdc1","ESSFdc2","ESSFdcw","ESSFdk_MT","ESSFdk1","ESSFdk2","ESSFdkp","ESSFdkw","ESSFdm_ID","ESSFdv1","ESSFdv2","ESSFdvp","ESSFdvw","ESSFmc","ESSFmcp","ESSFmcw","ESSFmh","ESSFmm1","ESSFmm2","ESSFmm3","ESSFmmp","ESSFmmw","ESSFmv1","ESSFmv2","ESSFmv3","ESSFmv4","ESSFmvp","ESSFmw_WA","ESSFunp","ESSFvc","ESSFvcp","ESSFvcw","ESSFvh_ID","ESSFwc2","ESSFwc3","ESSFwc4","ESSFwcp","ESSFwcw","ESSFwh_MT","ESSFwh1","ESSFwh2","ESSFwh3","ESSFwk1","ESSFwk2","ESSFwm_MT","ESSFwm1","ESSFwm2","ESSFwm3","ESSFwm4","ESSFwmp","ESSFwmw","ESSFwv","ESSFwvp","ESSFwvw","ESSFxc_CO","ESSFxc_WA","ESSFxc1","ESSFxc2","ESSFxc3","ESSFxcw","ESSFxk_MT","ESSFxk_UT","ESSFxk_WY","ESSFxv1","ESSFxv2","ESSFxvp","ESSFxw_OR","ESSFxx_WY","FGnf","GBDdw_UT","GBDxh_NV","GBDxx_UT","GOun_CO","ICHdh_ID","ICHdk","ICHdm","ICHdw_ID","ICHdw1","ICHdw3","ICHdw4","ICHmc1","ICHmc2","ICHmh_MT","ICHmk1","ICHmk2","ICHmk3","ICHmk4","ICHmk5","ICHmm","ICHmw_MT","ICHmw1","ICHmw2","ICHmw3","ICHmw4","ICHmw5","ICHvc","ICHvk_ID","ICHvk1","ICHvk2","ICHwc","ICHwk1","ICHwk2","ICHwk3","ICHwk4","ICHxm1","ICHxw","ICHxw_WA","ICHxwa","IDFdc","IDFdh","IDFdh_MT","IDFdh_UT","IDFdh_WA","IDFdk_MT","IDFdk_WA","IDFdk1","IDFdk2","IDFdk3","IDFdk4","IDFdk5","IDFdkx_MT","IDFdm_MT","IDFdm_WA","IDFdm1","IDFdm2","IDFdw","IDFdx_MT","IDFmw2","IDFxc","IDFxh_ID","IDFxh_WA","IDFxh1","IDFxh2","IDFxk","IDFxm","IDFxm_CO","IDFxw","IDFxx_MT","IDFxx_WA","IDFxx1","IDFxx2","IGFdk_WA","IGFdw_OR","IGFmh_OR","IGFmm_OR","IGFxm_OR","IMAab","IMAun","IMAun_CO","IMAun_ID","IMAun_MT","IMAun_OR","IMAun_WA","IMAun_WY","IWFdm_CO","IWFdw_OR","IWFxk_NV","IWFxm_CA","JPWdm_WY","JPWdw_UT","JPWwm_CO","JPWxh_CA","JPWxw_NV","MDCHun_NV","MGPdm","MGPmg","MGPmw_MT","MHdm_OR","MHds_OR","MHds_WA","MHmm_WA","MHmm1","MHmm2","MHmmp","MHms_WA","MHRFdm_OR","MHRFds_CA","MHRFmm_OR","MHunp","MHwh1","MMMdk_NV","MSabN","MSdc1","MSdc2","MSdc3","MSdh_MT","MSdh_UT","MSdh_WY","MSdk","MSdk_CO","MSdm_WA","MSdm1","MSdm2","MSdv","MSdw","MSdw_MT","MSmm_ID","MSSDun_NV","MSxh_OR","MSxk_WA","MSxk1","MSxk2","MSxk3","MSxm_CO","MSxv","MSxx_NV","OWun_CA","PPmx_WY","PPxh_CO","PPxh_WA","PPxh1","PPxh2","PPxk_OR","PPxm_OR","PPxw_MT","PPxw_WY","PPxx_OR","SASbo","SBAPcp","SBAPfp","SBPSdc","SBPSmc","SBPSmk","SBPSxc","SBSdh1","SBSdh2","SBSdk","SBSdw1","SBSdw2","SBSdw3","SBSmc1","SBSmc2","SBSmc3","SBSmh","SBSmk1","SBSmk2","SBSmm","SBSmw","SBSvk","SBSwk1","SBSwk2","SBSwk3","SBSwk3a","SGPdm_CO","SWBmk","SWBmks","SWBun","SWBuns","SWBvks","WJPxm_OR"
"GISS-E2-1-G","ssp245",2041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,2392,0,0,3,11031,0,0,0,0,0,0,0,0,17864,0,3695,0,1417,741,1400,22,0,0,0,674,3060,2044,1,51,0,0,2441,20196,13460,896,0,0,679,997,2843,0,5153,443,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,126,14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,41,0,0,0,0,0,0,0,0,180,3,2,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,11834,5674,3176,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0
"MIROC6","ssp245",2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,265,0,0,1,16948,0,0,0,1,0,0,0,0,16916,0,1206,0,1297,554,5197,72,68,0,0,1175,2433,4495,0,4,0,0,2946,14097,14745,1634,0,0,59,1082,1842,0,5461,617,96,0,0,0,1,3,0,0,0,0,0,0,0,8,1,29,3,9,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,97,19,0,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,67,0,0,0,0,0,0,0,0,73,18,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,13192,5394,648,0,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"MPI-ESM1-2-HR","ssp245",2041,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,224,0,0,228,19988,0,0,0,0,0,0,0,0,14925,0,8124,0,1504,573,1219,28,120,0,0,1651,2200,1481,0,3,0,0,9722,6575,11306,1935,0,0,79,557,1631,0,5986,516,52,0,0,0,1,3,0,0,0,0,0,0,0,71,5,91,8,15,0,0,0,0,0,9,0,63,0,0,0,0,0,0,1,0,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,4,0,0,0,0,0,0,0,0,312,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,13133,6767,151,0,0,0,0,0,0,0,0,214,0,15,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"MRI-ESM2-0","ssp245",2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1136,0,0,0,11097,0,0,0,0,0,0,0,0,16672,0,7097,0,1235,461,488,2,2,0,0,137,1553,1286,0,386,0,0,5866,21458,14398,842,0,0,1080,552,2142,0,5473,248,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,192,46,0,72,0,0,329,130,0,59,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,275,0,0,0,0,0,0,0,0,1,111,382,0,0,0,0,6,0,0,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,10735,3142,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0
"ensemble","ssp245",2061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,95,NA,NA,NA,14894,NA,NA,NA,2,NA,NA,NA,NA,15353,NA,2793,NA,1676,499,5980,1,96,NA,NA,2090,1277,3469,NA,3,NA,NA,7111,15527,13990,3107,NA,NA,22,688,1198,NA,5607,224,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,NA,12,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,18,209,22,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,11982,4946,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACCESS-ESM1-5","ssp245",2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,26,0,0,397,3099,0,202,0,1527,0,0,0,0,13537,0,7108,0,3770,52,10178,52,1673,0,0,5533,368,1678,0,0,0,0,17886,6963,7552,6174,0,0,0,883,571,0,7213,431,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,513,2,57,0,0,0,0,0,0,35,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,7524,6281,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNRM-ESM2-1","ssp245",2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,64,0,0,5,14674,0,0,0,0,0,0,0,0,16711,0,2598,0,1469,474,5461,27,85,0,0,2094,1274,3451,0,0,0,0,4342,16229,15538,2497,0,0,1,525,913,0,5485,295,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,40,0,0,0,0,3,0,0,0,0,0,0,0,0,74,25,0,15,0,69,0,50,0,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,15,0,0,0,0,0,0,0,0,0,448,43,0,1,0,0,0,0,0,39,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,12981,4744,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EC-Earth3","ssp245",2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,54,0,0,16,8917,0,8,0,1,0,0,0,0,11827,0,1687,0,1089,493,9652,0,1,0,0,1861,1158,6111,75,47,0,0,3422,22373,16679,3753,0,0,70,537,177,0,4596,176,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,164,0,129,0,246,264,311,0,129,0,0,0,0,0,0,1,23,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,15,0,0,0,0,0,0,0,0,0,866,159,163,7,0,0,0,0,0,126,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11700,3422,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GFDL-ESM4","ssp245",2061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,54,0,0,0,18133,0,0,0,25,0,0,0,0,17818,0,2118,0,1619,405,5013,144,358,0,0,2339,1678,3454,0,0,0,0,6152,8184,13387,2671,0,0,0,658,1020,0,6384,652,51,0,0,0,9,80,0,0,0,0,0,0,0,10,37,40,22,7,0,0,13,0,0,5,0,2,0,0,0,0,0,1,0,0,14,13,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,133,54,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,13921,5540,62,0,0,0,0,0,0,0,0,54,0,1,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GISS-E2-1-G","ssp245",2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1819,0,0,1,9869,0,0,0,0,0,0,0,0,13545,0,2071,0,1278,731,6018,26,3,0,0,1012,1918,4700,2,114,0,0,4229,21647,13593,2439,0,0,469,966,2192,0,4425,190,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,22,0,0,0,0,0,0,0,0,34,60,4,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,11546,5420,2526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0
"MIROC6","ssp245",2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,216,0,0,4,14915,0,0,0,209,0,0,0,0,9914,0,1655,0,1331,444,9452,204,429,0,3,1641,2124,3796,0,0,0,0,8939,11707,13012,6090,0,0,9,1386,1263,0,4115,303,264,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,91,0,0,0,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,12748,5671,687,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"MPI-ESM1-2-HR","ssp245",2061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,100,0,0,1029,16239,0,0,0,0,0,0,0,0,6956,0,12421,0,1782,478,2712,13,309,0,2,2302,1293,1424,0,0,0,0,21864,2917,5884,5118,0,0,20,261,1334,0,6609,135,32,0,0,0,0,18,0,0,0,0,6,0,0,6,0,15,2,0,0,0,0,0,0,36,0,158,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,3,0,0,0,0,0,0,0,0,65,171,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758,10863,6552,46,0,0,0,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRI-ESM2-0","ssp245",2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,793,0,0,14,10812,0,0,0,0,0,0,0,0,15200,0,5228,0,1273,558,2643,2,0,0,0,444,1532,3238,0,178,0,0,4220,22274,14630,1459,0,0,765,723,2050,0,6289,270,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,264,72,0,76,0,1,49,33,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,111,0,0,0,0,0,0,0,0,0,305,323,0,0,0,0,3,0,0,142,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11053,4078,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0
"ensemble","ssp245",2081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,114,NA,NA,NA,10709,NA,3,NA,602,NA,NA,NA,NA,10020,NA,1891,NA,1912,514,10696,2,174,NA,NA,2081,1022,4603,NA,7,NA,NA,7602,17818,13748,6111,NA,NA,56,1022,907,NA,4728,145,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,131,3,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,11279,4818,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
